"date","region","district","sub","original_sub","gender","baraza.B1","baraza.other_b1","baraza.B2","baraza.B3","baraza.other_b3","baraza.B4","baraza.B5","baraza.B6","baraza.visit_times.C1","baraza.visit_times.C2","baraza.visit_times.C3","baraza.visit_times.C4","baraza.visit_times.C5","baraza.visit_times.C6","baraza.visit_times.C7","baraza.visit_times.C8","baraza.visit_times.C9","baraza.km.D1","baraza.km.D2","baraza.km.D3","baraza.km.D4a","baraza.km.D4b","baraza.production.E1a","baraza.production.E1b","baraza.health.E2a","baraza.health.E2b","baraza.gender1.E3a","baraza.gender1.E3b","baraza.works.E4a","baraza.works.E4b","baraza.finance1.E5a","baraza.finance1.E5b","baraza.E6","baraza.E7","baraza.other_e7","baraza.meeting.F1","baraza.meeting.F2","baraza.meeting.F3","baraza.meeting.F4","baraza.H1","baraza.H2","baraza.H2b","baraza.H3","baraza.H4","baraza.H5","baraza.H6","baraza.H7","baraza.H8","baraza.H9","baraza.H10","baraza.H11","baraza.H12","baraza.H13","baraza.H15","baraza.H16","baraza.H17","baraza.H18","baraza.H19","baraza.H20","baraza.H21","baraza.H22","baraza.H23","baraza.H24","baraza.H25","baraza.H26","baraza.H27","baraza.H28","baraza.H29","baraza.H30","baraza.H31","baraza.H32","baraza.H33","baraza.H34","baraza.H35","baraza.H36","baraza.H37","baraza.H38","baraza.H39","baraza.H40","baraza.H41","baraza.H42","baraza.H43","baraza.H44","baraza.H45","baraza.H46","baraza.H47","baraza.H48","baraza.H49","baraza.H50","baraza.H51","baraza.H52","baraza.H53","baraza.H54","baraza.H55","baraza.H56","baraza.H57","baraza.H58","baraza.H59","baraza.H60","baraza.H61","baraza.H62","baraza.H63","baraza.H64","baraza.H65","baraza.H66.1","baraza.H66.2","baraza.H66.3","baraza.H66.4","baraza.H66.98","baraza.H67","baraza.H68","baraza.H69","baraza.H70","baraza.H71","baraza.H72","baraza.H73","baraza.H74","baraza.H75","baraza.H76","baraza.H77","baraza.H78","baraza.H79","baraza.H80","baraza.H81","baraza.H82","baraza.H83","baraza.H84","baraza.H85","baraza.H86","baraza.H87","baraza.H88","baraza.H89","baraza.H90","baraza.H91","baraza.H92","baraza.H93","baraza.H94","baraza.H95","baraza.H96","baraza.H97","baraza.H98","baraza.H99","baraza.H100","baraza.H101","baraza.H102","baraza.H103","baraza.H104","baraza.H105","baraza.H106","baraza.H107","baraza.H108","baraza.H109","baraza.H110","baraza.H111","baraza.H112","baraza.H113","baraza.H114","baraza.H115.1","baraza.H115.2","baraza.H115.3","baraza.H115.4","baraza.H115.98","baraza.H116","baraza.maleex.K1","baraza.maleex.K2","baraza.maleex.K3","baraza.maleliv.K4","baraza.maleliv.K5","baraza.maleliv.K6","baraza.malec.K7","baraza.malec.K8","baraza.malec.K9","baraza.K10","baraza.acc_ag.K11","baraza.acc_ag.K12","baraza.acc_ag.K13","baraza.acc_ag.K14","baraza.K16","baraza.K17","baraza.K18.1","baraza.K18.2","baraza.K18.3","baraza.K18.4","baraza.K18.98","baraza.K19","baraza.input_dis.K20","baraza.input_dis.K21","baraza.input_dis.K22","baraza.input_dis.K23","baraza.K24","baraza.K24b","baraza.K25","baraza.priority","baraza.L1","baraza.L2","baraza.L3","baraza.L4","baraza.L5","baraza.L6","baraza.L7","baraza.L8","baraza.L9","baraza.L10","baraza.L11","baraza.L12","baraza.L13","baraza.L14","baraza.M1","baraza.M2","baraza.M3","baraza.M4","baraza.M5","scID"
"2020-02-04","Western","HOIMA","BUSERUKA","Original","Male",2,"n/a",62,5,"n/a",1,2,4,10,14,6,4,6,1,5,2,10,36,170,25,65,35,1,"Male",1,"Male",1,"Female",1,"Female",1,"Female","2020-01-01",2,"n/a",2,3,4,4,35,35,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",3,"0","0","0","0","3","2","3","0","0","0","8","8","8","6","6","0","6","6","0","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","2","0","0","3","3","0","3","3","3","3","0","3","3","3","0","2",2,"n/a","n/a","n/a","n/a","n/a",999,"n/a",2,"n/a","n/a",34,0,0,0,0,2,"n/a","n/a",70,4,10,5854,88,88,21,1,"222","14","13","4",12,"999","4","760",3,10,4,10,10,10,"1","1","1","1","1","1",11,1,1,"8","2",1,2,"n/a","n/a","n/a","n/a","n/a",100,1,0,0,1,0,0,0,0,0,1,10,30,85,20,1,2,"n/a","n/a","n/a","n/a","n/a",999,2,1,0,0,1,"3","2",5,9,9,2,8,4,6,2,4,8,6,2,2,9,2,"1. Lack of Transport means
2. Low revenue at the sub county",1,"2017-09-01","1","Health: Need for a health centre 4",157
"2020-02-06","Western","HOIMA","BUGAMBE","Original","Male",3,"n/a",36,6,"n/a",1,2,3,4,2,4,5,3,4,2,12,1,0,30,45,80,60,1,"Female",1,"Male",1,"Female",1,"Male",1,"Male","2019-12-01",2,"n/a",1,1,1,6,51,96,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,"0","0","0","0","4","4","0","0","0","0","4","4","4","4","4","2","0","0","2","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","2","2","0","2","2","0","2","2","2","2","0","2","2","2","0","0",2,"n/a","n/a","n/a","n/a","n/a",50,"n/a",1,"3","2",5,15,5,93,0,1,"6","3",50,40,10,8160,80,80,12,1,"520","27","11","6",16,"8658","1","35",10,10,10,6,10,6,"0","1","1","1","0","0",11,1,1,"3","1",1,1,"True","True","True","True","False",60,0,1,1,0,0,1,0,0,0,4,50,30,50,5,1,1,"False","False","False","True","False",60,2,2,0,0,1,"2","2",4,9,9,8,10,7,7,2,8,9,9,2,7,8,2,"1. Lack of Transport ",1,"2019-05-01","1","OWC not being fair in distribution of agricultural inputs ",158
"2020-02-07","Western","HOIMA","BUSIISI","Original","Male",1,"n/a",39,6,"n/a",1,2,3,5,3,2,3,4,4,10,4,2,0,60,60,80,80,1,"Male",1,"Male",1,"Female",1,"Male",1,"Female","2020-02-01",2,"n/a",2,2,4,8,33,66,1,"0","0","2","3","2","2","1","1","1",1,"0","0","0","0","0","0","2","0","0","0","2","2","2","1","1","2","0","0","1","0","1","1","0","1","0","1","1","1","0","0","0","1","1","0","0","1","1","1","0","1","1","1","1","1","1","0","1","1","1","0","0",2,"n/a","n/a","n/a","n/a","n/a",100,"1",1,"3","1",14,13,4,5,0,1,"4","1",6,4,9,2647,75,75,10,0,"n/a","n/a","n/a","n/a",13,"2209","3","999",3,9,9,9,9,9,"n/a","n/a","n/a","n/a","n/a","n/a",9,1,1,"3","1",1,2,"n/a","n/a","n/a","n/a","n/a",100,0,0,1,0,0,1,0,0,2,0,60,80,80,80,1,2,"n/a","n/a","n/a","n/a","n/a",100,1,0,0,0,1,"2","0",2,10,1,7,10,2,6,6,1,10,8,2,10,9,5,"1. Lack of transport means 
2. Municipalities receive little money",1,"2019-07-01","1","Criteria used to give out agricultural output from OWC",159
"2020-02-07","Western","HOIMA","BUSIISI","Original","Male",2,"n/a",60,6,"n/a",1,1,9,12,12,8,7,3,0,0,3,16,0,76,60,95,85,1,"Male",1,"Male",1,"Female",1,"Male",1,"Male","2019-12-01",3,"n/a",1,1,1,4,33,66,1,"0","0","2","3","2","2","1","1","1",1,"0","0","0","0","0","0","2","0","0","0","2","2","2","1","1","2","0","0","1","0","1","1","0","1","0","1","1","1","1","0","0","1","1","0","0","1","1","1","0","1","1","1","1","1","1","0","1","1","1","0","0",2,"n/a","n/a","n/a","n/a","n/a",100,"1",1,"3","1",14,999,999,0,0,1,"4","2",15,15,9,3,75,75,10,0,"n/a","n/a","n/a","n/a",13,"2209","3","999",3,9,9,9,9,9,"n/a","n/a","n/a","n/a","n/a","n/a",10,1,1,"3","1",1,2,"n/a","n/a","n/a","n/a","n/a",30,1,0,1,0,0,2,0,0,2,0,10,30,30,5,1,2,"n/a","n/a","n/a","n/a","n/a",30,2,2,0,0,1,"6","2",4,2,2,2,8,1,1,2,1,10,9,9,3,10,5,"1. Community not being non compliant to government programs",1,"2019-05-01","1","1. Poor road network",160
"2020-01-20","Western","MBARARA","KAKOBA","Original","Male",4,"n/a",56,6,"n/a",1,2,7,12,13,24,24,15,60,58,53,23,50,100,70,98,90,1,"Female",1,"Female",1,"Female",1,"Male",1,"Male","2020-01-01",2,"n/a",999,6,6,6,22,25,1,"0","0","0","5","5","5","3","3","3",1,"0","0","0","0","1","1","1","1","1","1","3","3","3","3","3","3","1","1","1","1","1","0","1","1","1","1","1","1","1","0","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0",1,"True","True","True","True","False",0,"1",1,"2","2",999,999,999,999,999,2,"n/a","n/a",999,999,35,999,999,999,999,2,"999","999","999","999",999,"999","999","999",999,999,999,999,999,35,"999","999","2","0","0","0",0,1,1,"3","0",1,1,"True","True","True","True","False",999,0,0,1,0,0,1,0,0,2,0,0,999,999,999,1,98,"n/a","n/a","n/a","n/a","n/a",999,999,999,999,999,1,"2","0",4,2,1,1,8,2,1,1,2,1,8,2,2,10,9,"Inadequate  resoucres",1,"2019-11-01","1","Roads",161
"2020-01-21","Western","MITOOMA","KABIRA","Original","Female",2,"n/a",40,4,"n/a",1,2,15,0,1,1,0,1,2,1,0,5,0,25,999,999,999,1,"Female",1,"Female",1,"Female",1,"Male",1,"Female","2019-12-01",2,"n/a",1,0,0,0,35,70,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",1,"10","0","0","0","1","1","5","0","0","0","6","6","4","3","3","3","1","1","1","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","0",2,"n/a","n/a","n/a","n/a","n/a",999,"n/a",1,"1","1",3,999,999,999,999,1,"25","2",50,70,7,999,999,999,999,0,"n/a","n/a","n/a","n/a",7,"999","0","n/a",1,999,3,4,7,0,"n/a","n/a","n/a","n/a","n/a","n/a",7,1,1,"3","1",2,1,"True","True","True","True","False",15,1,0,2,1,0,3,1,1,2,30,1,20,999,999,2,2,"n/a","n/a","n/a","n/a","n/a",0,23,1,0,1,1,"2","0",5,9,8,8,9,4,1,7,5,10,9,9,9,7,7,"Lack of  information",2,"n/a","n/a","n/a",162
"2020-01-23","Western","KANUNGU","RUGYEYO","Original","Male",1,"n/a",45,6,"n/a",2,2,2,2,0,2,3,2,2,1,4,5,0,91,12,99,74,1,"Male",1,"Male",1,"Male",1,"Male",1,"Female","2019-12-01",2,"n/a",1,1,4,2,62,124,1,"0","0","0","2","2","2","0","0","4",1,"25","2","2","0","3","3","1","3","3","1","7","7","0","14","14","0","2","2","2","1","1","0","0","1","0","1","1","1","0","0","0","1","0","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1",1,"True","True","True","True","False",0,"1",1,"3","0",0,43,0,0,4,1,"6","2",10,40,16,4992,98,56,16,4,"2845","20","16","8",12,"3600","4","1600",8,16,9,10,0,0,"2","2","0","0","0","0",18,1,1,"3","0",1,1,"True","True","True","True","False",30,1,0,2,1,0,0,0,1,0,12,23,38,67,80,1,1,"True","False","False","False","False",28,1,0,0,0,1,"3","1",4,4,1,6,8,2,1,1,4,6,9,3,2,2,1,"Funds for  implementing  government  programme  AND  MONITORING  ",2,"n/a","n/a","n/a",163
"2020-01-29","Western","KIBAALE","MPEEFU","Split","Female",6,"n/a",28,6,"n/a",1,2,0.5,1,5,3,1,3,2,48,1,1,0,80,50,82,56,1,"Male",1,"Male",1,"Female",1,"Male",1,"Female","2019-12-01",2,"n/a",2,2,2,5,42,84,2,"0","0","0","3","3","2","0","0","0",1,"6","0","0","0","2","2","1","0","0","0","7","7","2","4","4","1","2","2","0","1","1","0","0","1","0","1","1","1","0","0","0","1","999","0","0","1","1","0","1","1","1","1","1","1","1","0","1","1","1","0","1",1,"False","True","False","False","False",999,"2",1,"2","1",999,999,999,999,1,1,"2","0",35,20,8,4360,89,999,16,999,"712","999","999","999",999,"999","999","999",4,8,5,4,999,0,"999","999","999","999","999","0",9,1,1,"3","3",1,2,"n/a","n/a","n/a","n/a","n/a",999,1,0,0,1,0,0,0,1,1,999,999,32,999,53,1,2,"n/a","n/a","n/a","n/a","n/a",0,1,1,0,0,1,"2","1",5,10,7,3,2,1,3,1,1,4,8,1,9,1,1,"Faciltation  for  transport  and  mobilizations",2,"n/a","n/a","n/a",164
"2020-01-31","Western","KIBAALE","BWAMIRAMIRA","Original","Male",1,"n/a",43,6,"n/a",2,2,2,6,0,12,5,2,5,6,3,4,2,34,45,99,85,1,"Male",1,"Female",1,"Male",1,"Male",1,"Female","2019-12-01",2,"n/a",7,2,10,24,27,54,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,"n/a","n/a","n/a","n/a","n/a",999,"n/a",2,"n/a","n/a",4,27,14,999,0,1,"6","1",40,25,3,1329,26,26,4,0,"n/a","n/a","n/a","n/a",16,"1600","2","581",1,2,0,0,0,0,"n/a","n/a","n/a","n/a","n/a","n/a",3,1,1,"3","2",1,2,"n/a","n/a","n/a","n/a","n/a",999,1,1,0,1,0,1,1,0,0,10,35,20,60,30,1,2,"n/a","n/a","n/a","n/a","n/a",0,3,1,0,0,1,"3","0",1,4,2,9,2,4,8,8,1,10,7,2,1,1,1,"Limited  funding  to carry  out  works  ",1,"2017-08-01","2","n/a",165
"2020-02-07","Western","HOIMA","BUHANIKA","Split","Female",5,"n/a",43,6,"n/a",2,2,0.5,1,3,5,5,3,2,1,2,1,7,17,60,80,90,1,"Male",1,"Female",1,"Male",1,"Male",1,"Male","2020-01-01",2,"n/a",5,1,15,12,22,36,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",1,"5","0","0","0","2","2","1","0","0","0","4","4","0","3","3","0","2","2","0","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","1","1","0","1","1","0","1","1","1","1","0","1","1","1","0","0",1,"True","False","False","False","False",10,"n/a",1,"3","1",25,31,999,999,1,1,"1","0",20,15,7,999,999,999,999,0,"n/a","n/a","n/a","n/a",14,"999","2","999",7,7,7,0,0,2,"n/a","n/a","n/a","n/a","n/a","n/a",7,1,1,"6","0",1,1,"True","False","False","False","False",5,1,0,1,0,1,1,1,0,0,6,25,30,30,20,1,1,"True","False","False","False","False",2,2,1,0,0,1,"2","0",2,2,1,1,2,1,1,2,1,10,3,2,1,1,1,"Funds for staff movement  ",1,"2017-05-01","1","Health and education  ",166
"2020-01-29","Eastern","MANAFWA","KAATO","Split","Female",2,"n/a",27,4,"n/a",1,2,3,1,3,1,1,1,2,0,2,0,0,10,20,80,60,1,"Female",1,"Female",1,"Male",1,"Male",1,"Female","2020-01-01",2,"n/a",2,2,0,2,33,66,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",1,"8","1","1","0","2","2","1","0","0","0","5","5","2","3","3","0","2","2","1","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","1","1","1","1","1","1","1","1","1","1","0","0","1","1","0","0",1,"False","True","False","False","False",30,"n/a",1,"1","1",3,6,0,0,0,1,"1","999",85,80,5,15000,100,100,35,1,"1000","150","120","30",2,"80","2","10000",4,5,3,5,5,4,"1","1","1","0","1","0",1,1,1,"3","2",1,2,"n/a","n/a","n/a","n/a","n/a",50,1,1,2,1,1,2,1,0,1,1,55,80,75,80,1,2,"n/a","n/a","n/a","n/a","n/a",85,1,0,0,0,1,"2","1",3,1,2,10,6,1,3,3,6,7,8,6,8,9,10,"Luck of fund and alawence  to supervise gervement  program.
Poor Transport and network.",2,"n/a","n/a","n/a",167
"2020-02-08","Western","HOIMA","KITOBA","Original","Male",4,"n/a",31,4,"n/a",1,1,4,5,12,5,3,5,5,5,5,2,6,999,30,70,65,1,"Male",1,"Female",1,"Female",1,"Male",1,"Male","2020-01-01",96,"Twice a month",999,999,999,999,62,96,4,"999","999","999","999","999","999","999","999","999",1,"0","0","0","0","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","0","0","4","4","4","0","4","4","4","0","0","0","4","0","0","0","1","1","1","1","1","0","1","1","1","1","0","1","1","1","0","1",2,"n/a","n/a","n/a","n/a","n/a",100,"4",1,"1","0",62,62,15,15,0,1,"3","2",3,2,9,5400,63,52,12,0,"n/a","n/a","n/a","n/a",4,"999","4","1600",2,9,9,1,9,9,"n/a","n/a","n/a","n/a","n/a","n/a",9,1,1,"1","0",1,2,"n/a","n/a","n/a","n/a","n/a",100,1,0,1,1,1,2,0,0,0,0,15,20,60,15,2,2,"n/a","n/a","n/a","n/a","n/a",0,2,1,0,0,1,"1","0",1,2,1,9,7,7,8,2,1,9,10,2,1,8,2,"1. Information gap between political and Technical wing at the sub county",1,"2019-03-01","1","1. Distribution of agricultural inputs not well handled",168
"2020-02-10","Western","MASINDI","KIGULYA","Original","Male",2,"n/a",46,6,"n/a",1,1,9,4,14,4,4,0,4,5,4,0,5,26,25,90,80,1,"Female",1,"Female",1,"Female",1,"Female",1,"Male","2019-12-01",2,"n/a",0,2,3,2,18,36,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,"n/a","n/a","n/a","n/a","n/a",999,"n/a",1,"7","3",0,3,20,8,0,1,"3","2",15,5,4,1830,58,58,12,0,"n/a","n/a","n/a","n/a",8,"1810","2","400",0,4,4,3,3,0,"n/a","n/a","n/a","n/a","n/a","n/a",4,1,1,"2","1",1,2,"n/a","n/a","n/a","n/a","n/a",80,1,0,0,1,0,0,0,0,2,3,30,50,85,20,1,2,"n/a","n/a","n/a","n/a","n/a",60,2,1,0,0,1,"3","0",3,2,1,10,6,4,4,2,1,4,9,1,8,1,1,"1. Lack of Transport means ",1,"2019-07-01","1","1. Health: Lack of Health Units in the area
2. Energy: Need for electrifying the area a little more
Production: Time of delivering agricultural inputs and they're Insufficient ",169
"2020-02-10","Northern","YUMBE","APO","Original","Male",2,"n/a",36,4,"n/a",1,1,4,4,12,2,6,8,5,8,15,0,0,999,0,10,30,1,"Male",1,"Female",1,"Female",1,"Male",1,"Male","2020-01-01",2,"n/a",3,4,4,8,42,84,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",1,"7","0","0","0","1","1","2","1","1","2","999","999","4","2","2","2","0","0","2","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","0","1","1","0","1","0","1","1","1","1","0","1","1","1","0","0",1,"False","False","False","False","True",0,"n/a",98,"n/a","n/a",59,0,4,0,0,1,"3","3",999,999,10,999,999,999,999,1,"270","30","20","0",0,"n/a","n/a","n/a",5,10,5,1,0,10,"1","1","1","1","1","1",11,1,98,"n/a","n/a",1,1,"False","False","False","False","True",8,1,0,0,1,0,0,0,0,0,0,3,5,5,5,1,1,"False","False","False","False","True",3,2,1,0,0,2,"n/a","n/a",4,9,7,9,10,1,2,6,1,5,8,8,2,5,5,"Limited transport facilitaties and facitation      Limited funding from central government   Abrupt budget cuts   Delay of funds from the district ",1,"2017-02-01","1","Roads    Health and Education   ",170
"2020-02-12","Northern","YUMBE","KURU","Original","Male",1,"n/a",40,6,"n/a",1,2,3,4,7,10,6,10,9,11,12,1,0,77,1,2,70,1,"Male",1,"Male",1,"Female",1,"Male",1,"Male","2020-01-01",2,"n/a",4,4,12,1,46,46,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,"n/a","n/a","n/a","n/a","n/a",0,"n/a",2,"n/a","n/a",46,0,0,0,1,98,"n/a","n/a",80,60,8,6200,96,999,40,1,"936","44","19","25",0,"n/a","n/a","n/a",7,8,8,3,8,8,"1","1","1","0","0","1",9,1,1,"20","15",1,98,"n/a","n/a","n/a","n/a","n/a",0,2,0,0,1,0,1,0,0,0,1,1,40,5,3,1,98,"n/a","n/a","n/a","n/a","n/a",0,2,0,0,0,98,"n/a","n/a",1,3,3,4,10,7,4,1,5,9,6,6,10,2,9,"Poor accomodation facilities   political influence   limited transport facilitation   late release of funds   limited staff   limited funding   limited office space ",1,"2020-01-01","1","Education (school dropout)   health (lack of a health centre)   late of seedingly   limited consultation of farmers and extendion staff on required inputs ",171
"2020-02-10","Western","MASINDI","NYANGAHYA","Original","Female",1,"n/a",35,6,"n/a",1,2,0.5,4,2,6,24,36,52,24,24,0,0,32,85,50,50,1,"Male",1,"Male",1,"Male",1,"Male",1,"Female","2020-01-01",2,"n/a",1,3,2,2,23,46,3,"1","1","2","2","2","2","0","0","0",0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","1","3","3","3","3","1","3","3","3","0","0","2","0","3","0","0","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",1,"True","True","True","True","False",5,"3",1,"2","0",8,8,12,999,1,1,"10","1",5,3,5,2946,58,58,0,1,"230","10","9","2",1,"300","1","500",2,0,3,1,3,0,"4","1","3","0","0","0",6,1,1,"6","1",1,1,"True","False","False","False","False",3,0,1,1,1,0,1,0,0,1,2,30,35,60,25,1,1,"True","False","False","False","False",999,5,3,0,0,1,"2","0",5,10,1,9,10,1,1,2,1,2,9,10,8,2,1,"Funds",2,"n/a","n/a","n/a",172
"2020-02-13","Central","LUWERO","ZIROBWE","Original","Male",1,"n/a",55,6,"n/a",2,2,4,4,2,12,12,12,12,12,12,2,5,35,25,65,65,1,"Male",1,"Male",1,"Female",1,"Male",1,"Female","2020-02-01",2,"n/a",0,4,2,5,57,64,3,"0","0","0","9","9","0","0","0","0",1,"13","0","0","0","2","2","2","0","0","0","5","5","4","4","4","4","3","3","2","0","0","0","0","3","0","3","0","3","0","0","0","3","3","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0",2,"n/a","n/a","n/a","n/a","n/a",65,"3",1,"2","2",50,0,0,80,1,1,"2","1",60,50,23,7850,276,184,184,3,"1300","44","44","999",66,"999","4","7",999,23,23,999,23,0,"1","0","2","1","0","0",25,1,1,"5","2",1,2,"n/a","n/a","n/a","n/a","n/a",999,0,1,2,1,0,1,999,999,999,0,20,60,90,20,1,2,"n/a","n/a","n/a","n/a","n/a",30,2,0,0,1,2,"n/a","n/a",2,7,8,7,7,6,8,7,7,8,9,2,7,2,2,"1. Facilitation",2,"n/a","n/a","n/a",173
"2020-02-13","Central","RAKAI","KABIRA","Split","Male",1,"n/a",40,96,"PGA in  public  administration  and  management",1,2,4,25,30,50,55,45,23,25,25,50,0,67,20,90,80,1,"Male",1,"Female",1,"Female",1,"Male",1,"Male","2020-01-01",2,"n/a",20,15,8,15,42,102,2,"0","0","0","3","3","6","0","0","0",1,"10","0","0","0","1","1","1","0","0","0","4","4","2","2","2","2","1","1","0","2","2","0","0","2","0","2","2","2","0","0","2","0","0","0","0","1","1","0","1","1","1","1","1","1","1","0","1","1","1","0","0",2,"n/a","n/a","n/a","n/a","n/a",0,"2",1,"8","8",12,1,18,20,0,1,"4","2",10,7,15,7388,144,144,26,1,"550","23","12","10",27,"8500","1","600",8,10,6,16,2,2,"1","1","1","1","0","0",1,1,1,"10","2",1,2,"n/a","n/a","n/a","n/a","n/a",0,1,0,4,1,0,4,0,0,5,3,70,30,75,30,1,1,"False","False","True","False","False",999,6,1,8,6,1,"2","2",5,9,8,4,4,3,3,1,4,6,9,5,5,5,1,"Accessibility of the communities that we need to serve is poor, large populations which are hard to engage, staffing gaps especially in education and health sectors,poor renumeration for ourselves and co-workers,political queries that eventually affect our opinions and service in the cimmunity, poor working conditions for our health centers(need rehabilitation), lack of security for ourselves, there's reduction of local revenue due to the ongoing operations on the fishing sites.",1,"2017-06-01","1","Service delivery in health sectors  and schools",174
"2020-02-13","Central","RAKAI","LWANKONI","Original","Male",3,"n/a",50,96,"Diploma in Social work",2,2,21,3,3,5,2,2,1,2,1,1,0,47,60,95,90,1,"Male",1,"Female",1,"Male",1,"Male",1,"Male","2019-12-01",2,"n/a",3,0,2,0,19,38,2,"0","0","0","4","4","4","0","0","0",1,"3","0","0","0","2","2","0","0","0","0","2","2","0","1","1","1","2","2","0","0","0","0","2","2","0","2","2","2","2","0","2","2","2","0","0","1","1","0","1","1","1","1","1","1","1","0","1","1","1","0","0",2,"n/a","n/a","n/a","n/a","n/a",0,"2",2,"n/a","n/a",3,5,9,19,104,1,"2","1",10,5,8,3228,78,78,16,1,"281","16","16","4",18,"2500","2","400",4,16,0,0,0,0,"0","1","0","1","0","0",17,1,1,"1","1",1,1,"False","False","True","True","False",0,1,1,0,1,0,1,0,0,10,0,30,30,90,5,1,2,"n/a","n/a","n/a","n/a","n/a",0,2,1,3,3,1,"1","1",1,10,8,2,2,5,3,1,1,3,8,9,9,9,8,"Lack of transport,  limited allowances eg lunch, poor facilitation especially in record keeping, political interferences especially in the implementation of government programmes.",1,"2015-07-01","1","The banana wilting condition at the time (todula)",175
"2020-01-21","Western","MITOOMA","KABIRA","Original","Male",1,"n/a",52,5,"n/a",2,2,2.5,2,1,1,2,7,4,2,7,15,0,11,999,95,78,1,"Female",1,"Female",1,"Female",1,"Male",1,"Female","2019-12-01",2,"n/a",4,1,0,2,35,70,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",1,"10","0","0","0","2","2","2","0","0","0","3","3","2","2","2","2","2","2","1","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1",2,"n/a","n/a","n/a","n/a","n/a",0,"n/a",1,"6","0",0,35,999,999,1,1,"6","3",999,999,7,1750,999,999,999,0,"n/a","n/a","n/a","n/a",14,"1540","3","498",7,7,7,7,7,0,"n/a","n/a","n/a","n/a","n/a","n/a",7,1,1,"2","1",1,1,"True","True","True","True","False",0,1,0,1,1,0,0,0,1,2,8,3,5,25,30,2,2,"n/a","n/a","n/a","n/a","n/a",999,1,1,0,0,1,"3","1",4,7,6,3,8,1,1,2,2,10,10,6,2,3,1,"Means of transport to do monitoring",2,"n/a","n/a","n/a",176
